reason,word,lemma,pos,correction,lemma_fix,scope,xpos,detail,author,song_title,context
unstable_tag,зар,зар,NOUN,,,,I,"1/7 NOUN, majority ADV (6)",Богомил Ѓузел,VII,Неизразивото зар
unstable_tag,зелено,зелено,ADV,,,,Rgp,"1/7 ADV, majority ADJ (6)",Славко Јаневски,Тогаш ќе умре и љубовта,Ќе се налапа зелено
unstable_tag,зори,зори,VERB,,,,Vmpip3s-n,"3/33 VERB, majority NOUN (30)",Кочо Рацин,Балада за непознатиот,Зора се зори – петлите
unstable_tag,зори,зори,VERB,,,,Vmpip3s-n,"3/33 VERB, majority NOUN (30)",Кочо Рацин,Копачите,и зората се зори —
unstable_tag,зори,зори,VERB,,,,Vmpip3s-n,"3/33 VERB, majority NOUN (30)",Кочо Рацин,Копачите,и зората се зори —
unstable_tag,измени,измена,NOUN,,,,Ncfpnn,"1/5 NOUN, majority VERB (4)",Катица Ќулавкова,ПРЕДВРЕМЕНО БУДЕЊЕ,И во навиката на будење има измени .
unstable_tag,ко,ко,ADV,,,,Y,"1/25 ADV, majority ADJ (24)",Богомил Ѓузел,"1, Lady Road, Edinburgh 9.",На некој чистилишен сибир за да се вратам ко
unstable_tag,коси,коси,VERB,,,,Vmpip3s-n,"2/24 VERB, majority NOUN (22)",Славко Јаневски,Селанец,што често ме коси -
unstable_tag,коси,коси,VERB,,,,Vmpip3s-n,"2/24 VERB, majority NOUN (22)",Ива Петреска,Градско дете,набрзина почна да ги коси полињата
unstable_tag,крваво,крваво,ADV,,,,Rgp,"1/5 ADV, majority ADJ (4)",Богомил Ѓузел,IV,крваво ранета најсетне гледа втренчено во смртта .
unstable_tag,крилен,крилен,NOUN,,,,Ncmsnn,"1/5 NOUN, majority ADJ (4)",Славко Јаневски,Илинка сончева свршеница - 3,на дорија крилен од планина слета
unstable_tag,лачи,лачи,VERB,,,,Vmpip3s-n,"1/5 VERB, majority NOUN (4)",Пијан Славеј,ЈАЗИК,мевлем лачи нашиот
unstable_tag,лека,лека,VERB,,,,Vmeia3p-n,"1/6 VERB, majority NOUN (5)",Тодор Чаловски,Монолог на староседелецот,"лека полека , сигурно !"
unstable_tag,лесно,лесен,ADJ,,,,Afpns-n,"3/19 ADJ, majority ADV (16)",Влада Урошевиќ,Циганско лето,Девојките седат по дворовите : лесно злато
unstable_tag,лесно,лесен,ADJ,,,,Afpns-n,"3/19 ADJ, majority ADV (16)",Богомил Ѓузел,II,"Да , за причините на гревот секогаш е лесно"
unstable_tag,лесно,лесен,ADJ,,,,Afpns-n,"3/19 ADJ, majority ADV (16)",Ива Петреска,Во патолошката сала,незаинтересирано и лесно .
unstable_tag,лета,лета,NOUN,,,,Ncfsnn,"6/35 NOUN, majority VERB (29)",Ацо Шопов,Ќе те сретнам по многу лета,Ќе те сретнам по многу лета
unstable_tag,лета,лета,NOUN,,,,Ncmtnn,"6/35 NOUN, majority VERB (29)",Славко Јаневски,Гората за овчарот,"три лета туѓинец класја ни собирал ,"
unstable_tag,лета,лета,NOUN,,,,Ncmtnn,"6/35 NOUN, majority VERB (29)",Славко Јаневски,Гората за овчарот,"три лета бездушник убост ни сотирал ,"
unstable_tag,лета,лета,NOUN,,,,Ncfpnn,"6/35 NOUN, majority VERB (29)",Славко Јаневски,3имна приказна,Минаа безброј лета ...
unstable_tag,лета,лета,NOUN,,,,Ncfpnn,"6/35 NOUN, majority VERB (29)",Блаже Конески,ЧЕКАЊЕ,Ти чекаш веќе десет лета .
unstable_tag,лета,лета,NOUN,,,,Ncfpnn,"6/35 NOUN, majority VERB (29)",Блаже Конески,6.,"Три лути зими , три лисни лета"
unstable_tag,летна,летне,NOUN,,,,Ncfsnn,"1/7 NOUN, majority VERB (3)",Влада Урошевиќ,Попладне по дождот,Помина луњата како некоја летна
unstable_tag,лудо,луд,ADJ,,,,Afpns-n,"3/15 ADJ, majority ADV (12)",Славко Јаневски,Илинка сончева свршеница - 2,"Езеро бурно , бурно и лудо"
unstable_tag,лудо,луд,ADJ,,,,Afpns-n,"3/15 ADJ, majority ADV (12)",Блаже Конески,ПРОШТАЛНА ПЕСНА,"„ Сиротно лудо , многу ќе пати !"
unstable_tag,лудо,луд,ADJ,,,,Afpns-n,"3/15 ADJ, majority ADV (12)",Ива Петреска,Градско дете,и да блуе како по лудо пијанство
unstable_tag,лути,лути,VERB,,,,Vmpip3s-n,"1/14 VERB, majority ADJ (13)",Пијан Славеј,ШТО Е ТУКА Е!,"не лути се , ајде"
unstable_tag,луто,лут,ADJ,,,,Afpns-n,"1/10 ADJ, majority ADV (9)",Пијан Славеј,ПРСТОМЕТ,Ти од твојот луто прстенот го вадиш
unstable_tag,матно,матен,ADV,,,,Rgp,"1/6 ADV, majority ADJ (5)",Ристо Лазаров,КАТАДЕН,матно ми течеш во погледот
unstable_tag,мајко,мајок,ADJ,,,,Afpfs-n,"1/15 ADJ, majority NOUN (13)",Блаже Конески,БОЛЕН ДОЈЧИН,"сестро и мајко моја , ти што си страдала многу ,"
unstable_tag,мајко,мајко,PROPN,,,,Npfsnn,"1/15 PROPN, majority NOUN (13)",Катица Ќулавкова,ПОЕТСКА РЕЧ,"Оние што излегоа , мајко"
unstable_tag,меко,меко,ADV,,,,Rgp,"1/7 ADV, majority ADJ (6)",Пијан Славеј,НЕ СТАВАЈ КАРМИН,"кога меко цапнуваш , тропнувам со прачката"
unstable_tag,мили,мил,NOUN,,,,Ncfpnn,"1/8 NOUN, majority ADJ (7)",Пијан Славеј,МИЗАНТРОПИЈА,ниту сте ми мили
unstable_tag,милно,милен,ADJ,,,,Afpns-n,"1/6 ADJ, majority ADV (5)",Кочо Рацин,Тутуноберачите,"лист по лист милно , таговно реди"
unstable_tag,минат,минат,NOUN,,,,Ncmsnn,"1/18 NOUN, majority VERB (9)",Славко Јаневски,Селанец,и видов кај минат
unstable_tag,минато,минат,ADJ,,,,Ap-ns-n,"1/9 ADJ, majority NOUN (8)",Богомил Ѓузел,IX,минато .
unstable_tag,мирно,мирен,ADJ,,,,Afpns-n,"2/11 ADJ, majority ADV (9)",Адем Гајтани,Бохинско езеро,мирно езеро
unstable_tag,мирно,мирен,ADJ,,,,Afpns-n,"2/11 ADJ, majority ADV (9)",Блаже Конески,КАЛЕМЕГДАН,"до ова мирно предвечерно место ,"
unstable_tag,мислите,мисли,VERB,,,,Vmpip2p-n,"1/16 VERB, majority NOUN (15)",Игор Исаковски,Едно мало писмо,"да разменам ни збор . се надевам барем мислите ,"
unstable_tag,млади,млад,NOUN,,,,Ncfpnn,"3/33 NOUN, majority ADJ (30)",Кочо Рацин,Копачите,за оризите млади
unstable_tag,млади,млад,NOUN,,,,Ncfpnn,"3/33 NOUN, majority ADJ (30)",Кочо Рацин,Копачите,та бијат срца млади
unstable_tag,млади,млад,NOUN,,,,Ncfpnn,"3/33 NOUN, majority ADJ (30)",Славко Јаневски,Зоја - 4,илјади млади
unstable_tag,модер,модер,ADJ,,,,Afpms-n,"1/6 ADJ, majority PROPN (3)",Ефтим Клетников,јавач во полноќта,и модер уплав татко ми го фаќа .
unstable_tag,модро,модро,ADV,,,,Rgp,"1/6 ADV, majority ADJ (5)",Ефтим Клетников,ПРОЛЕТ. БОЛНО ДЕТЕ. -1.- Ден. Светлина.,"пејзажот од модро грее ,"
unstable_tag,моме,мома,ADJ,,,,Afpns-n,"1/5 ADJ, majority NOUN (4)",Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,малој моме за да те милувам !
unstable_tag,море,море,ADJ,,,,Afpns-n,"1/46 ADJ, majority NOUN (43)",Тодор Чаловски,Дворење на зборот,"море младо , радост нова преблеана"
unstable_tag,море,море,PROPN,,,,I,"2/46 PROPN, majority NOUN (43)",Влада Урошевиќ,Бранител на кулата,море
unstable_tag,море,море,PROPN,,,,I,"2/46 PROPN, majority NOUN (43)",Ефтим Клетников,***,море
unstable_tag,мрежи,мреж,ADJ,,,,Afp-p-n,"1/7 ADJ, majority NOUN (6)",Кочо Рацин,На Струга дуќан да имам,"распнаа мрежи широки ,"
unstable_tag,навек,навек,ADJ,,,,As-fs-n,"1/9 ADJ, majority NOUN (8)",Гане Тодоровски,Сонет,"Остани за навек Моја , Една , Блиска ."
unstable_tag,навидум,навидум,ADJ,,,,Afpns-n,"1/6 ADJ, majority ADV (5)",Ристо Лазаров,ПОБЕРКА,небото е само навидум празно
unstable_tag,најмалку,малку,ADJ,,,,Afsms-n,"1/5 ADJ, majority ADV (4)",Гане Тодоровски,4ти мај 1903,за да го прегрнеш сина си што беше најмалку роб .
unstable_tag,небаре,небаре,ADJ,,,,Afpns-n,"3/23 ADJ, majority ADV (20)",Блаже Конески,В КРЧМА,небаре дете во сон .
unstable_tag,небаре,небаре,ADJ,,,,Afpns-n,"3/23 ADJ, majority ADV (20)",Блаже Конески,2.,небаре коњ
unstable_tag,небаре,небаре,ADJ,,,,Afpns-n,"3/23 ADJ, majority ADV (20)",Катица Ќулавкова,ДРАМА,небаре писмо е
unstable_tag,негде,негде,NOUN,,,,Ncmsnn,"1/21 NOUN, majority ADV (19)",Петре М. Андреевски,Наопачно оро,"кој таму некој негде ,"
unstable_tag,негде,негда,ADJ,,,,Afpns-n,"1/21 ADJ, majority ADV (19)",Славко Јаневски,3имна приказна,"„ Одамна било негде ... "" - почнува тивко дедо ,"
unstable_tag,недоглед,недоглед,PROPN,,,,Q-s,"1/6 PROPN, majority NOUN (4)",Катица Ќулавкова,ПРЕСЕЛБА НА ДУШАТА,"одеднаш , во недоглед"
unstable_tag,недоглед,недоглед,ADV,,,,Rgp,"1/6 ADV, majority NOUN (4)",Катица Ќулавкова,ТОПЛА КРВ,и така во недоглед возбудата
unstable_tag,нежно,нежен,ADJ,,,,Afpns-n,"1/14 ADJ, majority ADV (13)",Матеја Матевски,Дождови,во ова нежно седало на сонот
unstable_tag,нем,нем,PROPN,,,,I,"1/10 PROPN, majority ADJ (8)",Бранко Цветкоски,МОЛИТВЕН ВЕЈ,Да си го најде запишувачот нем
unstable_tag,Нем,нем,NOUN,,,,Ncmsnn,"1/10 NOUN, majority ADJ (8)",Бранко Цветкоски,СТАПАЛКИ. БИБЛИСКИ МОЛК,Нем
unstable_tag,неми,неми,ADV,,,,Rgp,"1/7 ADV, majority ADJ (6)",Братислав Ташковски,Се може ли без тоа,но неми нема да бидеме .
unstable_tag,немо,немој,ADJ,,,,Afpns-n,"1/11 ADJ, majority ADV (8)",Матеја Матевски,Прва ноќ,и немо провирање
unstable_tag,немо,немо,NOUN,,,,I,"1/11 NOUN, majority ADV (8)",Адем Гајтани,Ѕидна фотографија,таа со молчењето немо
unstable_tag,немо,немој,VERB,,,,Vmpii-s-n,"1/11 VERB, majority ADV (8)",Тодор Чаловски,Загледан низ прозорецот,низ бескрајот немо в душа распослан
unstable_tag,нечујно,нечуен,ADJ,,,,Afpns-n,"1/13 ADJ, majority ADV (12)",Ацо Шопов,Очи,"и нечујно , глуво , ко задушена . река"
unstable_tag,Ноќва,ноќва,PROPN,,,,Q-s,"1/12 PROPN, majority NOUN (7)",Пијан Славеј,1. (Адам и Ева),Помисли – Ноќва
unstable_tag,ноќен,ноќен,NOUN,,,,Ncmsnn,"1/11 NOUN, majority ADJ (10)",Веле Смилевски,Еротска книга,Од ѕвездите и чуварот ноќен
unstable_tag,ноќта,ноќ,ADJ,,,,Afpfs-y,"2/115 ADJ, majority NOUN (113)",Тодор Чаловски,Шаховско утро,Кога потем ноќта завеса поткрена
unstable_tag,ноќта,ноќ,ADJ,,,,Afpfs-y,"2/115 ADJ, majority NOUN (113)",Ива Петреска,Ден и ноќ,"Ако утрото беше дете , а ноќта старец ,"
unstable_tag,око,око,ADJ,,,,Afpns-n,"4/61 ADJ, majority NOUN (57)",Славко Јаневски,Свадбарска песна,"и насмевни око , ведро летно небо ,"
unstable_tag,око,око,ADJ,,,,Afpns-n,"4/61 ADJ, majority NOUN (57)",Славко Јаневски,Украина,"око мое насмеано ,"
unstable_tag,око,око,ADJ,,,,Afpns-n,"4/61 ADJ, majority NOUN (57)",Катица Ќулавкова,MAGNA CARTA,око превртливо
unstable_tag,око,око,ADJ,,,,Afpns-n,"4/61 ADJ, majority NOUN (57)",Ристо Лазаров,ТРАГАЧ ПО СВЕТЛИНАТА,во едното око сонце
unstable_tag,очиве,очиве,ADJ,,,,Ao--p-n,"2/10 ADJ, majority NOUN (7)",Славко Јаневски,Ивец,Од очиве шашливи некој ми ја ископа
unstable_tag,Очиве,очиве,VERB,,,,Vmeia-s-n,"1/10 VERB, majority NOUN (7)",Блаже Конески,ПРОЛЕТ,"Очиве ми се смеат ,"
unstable_tag,очиве,очиве,ADJ,,,,Ao--p-n,"2/10 ADJ, majority NOUN (7)",Блаже Конески,ТЕШКОТО,"на очиве магла ми напаѓа сура ,"
unstable_tag,пара,пар,ADJ,,,,Afp-p-n,"1/5 ADJ, majority NOUN (4)",Пијан Славеј,ПОЈАНИЦА,колку пара уши
unstable_tag,пека,пека,NOUN,,,,Ncfsnn,"1/11 NOUN, majority VERB (10)",Ристо Лазаров,ЖЕДНИК,секое дрво пека
unstable_tag,песно,песен,ADJ,,,,Afpfs-n,"1/18 ADJ, majority NOUN (16)",Матеја Матевски,Дождови,однеси ме ти песно старост вечна и незаборавна
unstable_tag,песно,песно,ADV,,,,Rgp,"1/18 ADV, majority NOUN (16)",Братислав Ташковски,До крај,"Затоа , песно моја , одиме до крај ."
unstable_tag,пламти,пламти,NOUN,,,,Ncfsnn,"1/6 NOUN, majority VERB (5)",Ефтим Клетников,НОЌНИ СВРШЕНИЦИ,"Но , глеј , кај предел еден вжарен пламти ."
unstable_tag,Планино,планин,ADJ,,,,Afpns-n,"1/9 ADJ, majority NOUN (3)",Блаже Конески,Планина,"Планино , рамна рудино ,"
unstable_tag,пласти,пласт,NOUN,,,,Ncfpnn,"1/5 NOUN, majority VERB (4)",Ива Петреска,Твоето место не е тука,"Солта се пласти по кожата и ја остава гола ,"
unstable_tag,плати,плата,NOUN,,,,Ncfpnn,"1/5 NOUN, majority VERB (4)",Гане Тодоровски,Фуснота без повод,"со голем број дипломи и со ниски плати ,"
unstable_tag,плиска,плиска,NOUN,,,,Ncfsnn,"1/15 NOUN, majority VERB (7)",Гане Тодоровски,Сонет,Биди песна звучна што низ солзи плиска .
unstable_tag,Поарно,рен,ADJ,,,,Afcns-n,"1/13 ADJ, majority ADV (12)",Пијан Славеј,МИРО,Поарно е ноќва
unstable_tag,поздрав,поздрав,ADJ,,,,Afpms-n,"1/5 ADJ, majority NOUN (4)",Славко Јаневски,Балада за Црногорската мома,"ораници без граници : - Носи поздрав , јужно ветре , таму каде Мргуд спие !"
unstable_tag,порој,порој,ADJ,,,,Afpms-n,"1/7 ADJ, majority NOUN (5)",Гане Тодоровски,Обична песна,со порој шум –
unstable_tag,порој,порој,PROPN,,,,Npmsnn,"1/7 PROPN, majority NOUN (5)",Славко Јаневски,Селанец,се пенеше порој
unstable_tag,после,после,ADJ,,,,Afpns-n,"1/14 ADJ, majority ADV (12)",Пијан Славеј,ПРОБАЈ!,да не биде после дека нема
unstable_tag,после,после,NOUN,,,,Q-s,"1/14 NOUN, majority ADV (12)",Пијан Славеј,РАСИПИКУЌА,и жално е после
unstable_tag,последно,последен,ADV,,,,Rgp,"1/6 ADV, majority ADJ (5)",Лилјана Дирјан,Концерт за мирис и оркестар,последно од бившиот сервис од нејзината скромна свадба
unstable_tag,потајум,потајум,NOUN,,,,Ncmsnn,"1/6 NOUN, majority ADV (3)",Тодор Чаловски,Смоква,од потајум што ти ги праќаме
unstable_tag,потем,потеме,VERB,,,,Vmeia-s-n,"1/50 VERB, majority ADV (49)",Богомил Ѓузел,Хаос,затвори си ги потем клепките
unstable_tag,право,право,ADJ,,,,Ag-ns-n,"3/23 ADJ, majority NOUN (13)",Богомил Ѓузел,V,Да го допираме телото на љубената во право време
unstable_tag,право,право,ADJ,,,,Ag-ns-n,"3/23 ADJ, majority NOUN (13)",Богомил Ѓузел,Х,одвоени од нас во право време и на право место
unstable_tag,право,право,ADJ,,,,Afpns-n,"3/23 ADJ, majority NOUN (13)",Блаже Конески,ПОСЛОВИЦА,"и право дете и жена да сака ,"
unstable_tag,празно,празен,ADV,,,,Rgp,"1/11 ADV, majority ADJ (10)",Блаже Конески,УТРО,"И нешто во неа празно ,"
unstable_tag,преграб,преграб,ADV,,,,Rgp,"1/7 ADV, majority NOUN (3)",Гане Тодоровски,Македонски јазик,"ти – преграб страстен , ти – најлуд алкохол ,"
unstable_tag,преграб,преграб,VERB,,,,Vmeia-s-n,"1/7 VERB, majority NOUN (3)",Блаже Конески,ГУГУЧКА,"преграб црн околу вратот ,"
unstable_tag,пролетно,пролетно,ADV,,,,Rgp,"1/5 ADV, majority ADJ (4)",Блаже Конески,ГАЛЕБ,на галеб над море пролетно летнат .
unstable_tag,пуста,пуста,NOUN,,,,I,"1/13 NOUN, majority ADJ (12)",Блаже Конески,УТРО,не на полјанката пуста
unstable_tag,пусти,пусти,NOUN,,,,Q-s,"2/15 NOUN, majority ADJ (12)",Кочо Рацин,Татунчо,а по тежок одзив пусти
unstable_tag,пусти,пусти,VERB,,,,Vmpip3p-n,"1/15 VERB, majority ADJ (12)",Кочо Рацин,Елегии за тебе,Луњи ли ќе пусти дојдат
unstable_tag,пусти,пусти,NOUN,,,,Q-s,"2/15 NOUN, majority ADJ (12)",Адем Гајтани,Коњот,Хиподромите сега се пусти
unstable_tag,пусто,пусто,ADV,,,,Rgp,"1/8 ADV, majority ADJ (7)",Кочо Рацин,Проштавање,"знам , Вело , пусто остана сичко –"
unstable_tag,рамни,рамен,NOUN,,,,Q-s,"1/8 NOUN, majority ADJ (7)",Кочо Рацин,Утрото над нас,"По долги , меки ширини рамни"
unstable_tag,рани,рана,VERB,,,,Vmpip3s-n,"1/23 VERB, majority NOUN (22)",Ефтим Клетников,ОТПОСЛЕ СỀ РАСТЕ,да не ја рани јатката на Светлото .
unstable_tag,рибите,риб,ADJ,,,,Afp-p-y,"1/7 ADJ, majority NOUN (6)",Богомил Ѓузел,I,"на рибите неми ; без искушение за власт ,"
unstable_tag,Ридје,Ридје,PROPN,,,,Npmsnn,"1/5 PROPN, majority VERB (2)",Адем Гајтани,Оганот,Ридје голта
unstable_tag,родина,родин,ADJ,,,,Afpfs-n,"1/7 ADJ, majority NOUN (5)",Матеја Матевски,Целиот живот ми се спомените,создавам со нив родина тајна .
unstable_tag,Родина,Родина,PROPN,,,,Npfsnn,"1/7 PROPN, majority NOUN (5)",Славко Јаневски,Зоја - 0,Родина
unstable_tag,рони,рони,PROPN,,,,Npmsnn,"1/19 PROPN, majority VERB (18)",Славко Јаневски,Ајдучка легенда,"месечина под бран речен рони ,"
unstable_tag,роси,роси,VERB,,,,Vmeia-s-n,"1/7 VERB, majority PROPN (6)",Блаже Конески,ПЕСНАТА,роса ми роси на срце –
unstable_tag,румена,румена,NOUN,,,,Ncfsnn,"1/7 NOUN, majority ADJ (6)",Блаже Конески,ПОЛНОЌ,да летнеш румена
unstable_tag,сал,сал,ADJ,,,,Afpms-n,"3/33 ADJ, majority VERB (13)",Адем Гајтани,Лебедовата песна,гласот на Орфеј е сал едно треперење
unstable_tag,сал,сал,PROPN,,,,Q-c,"6/33 PROPN, majority VERB (13)",Тодор Чаловски,Убав ден,"на стемнувањето , и сал"
unstable_tag,сал,сал,PROPN,,,,Npmsnn,"6/33 PROPN, majority VERB (13)",Богомил Ѓузел,"Лондон, Hова година 1965",сал Оној што го рекол
unstable_tag,сал,сал,PROPN,,,,I,"6/33 PROPN, majority VERB (13)",Богомил Ѓузел,II,Така патуваме и ние низ животот свирепо сал
unstable_tag,сал,сал,ADJ,,,,Afpms-n,"3/33 ADJ, majority VERB (13)",Богомил Ѓузел,III,"да , збор еден што може да биде сал зрак , зрно"
unstable_tag,сал,сал,PROPN,,,,Q-c,"6/33 PROPN, majority VERB (13)",Богомил Ѓузел,IV,"да го сретне куршумот и потем — ништо , сал"
unstable_tag,сал,сал,ADJ,,,,Afpms-n,"3/33 ADJ, majority VERB (13)",Богомил Ѓузел,VI,"крвав cri de coeur , но сал неизбежен вкус"
unstable_tag,сал,сал,PROPN,,,,Q-c,"6/33 PROPN, majority VERB (13)",Богомил Ѓузел,VI,"сал простории што треба да се проветрат , сал"
unstable_tag,сал,сал,PROPN,,,,I,"6/33 PROPN, majority VERB (13)",Богомил Ѓузел,Х,и поставени во градба станаа цврст камен сал
unstable_tag,саноќ,саноќа,NOUN,,,,Ncfpnn,"1/12 NOUN, majority ADV (11)",Катица Ќулавкова,"ТИГРИТЕ, ЛЕОПАРДИТЕ, ЛАВОВИТЕ",по саноќ страхувале
unstable_tag,свети,свет,VERB,,,,Vmpip3s-n,"1/17 VERB, majority ADJ (16)",Братислав Ташковски,До крај,и мојата Черепница веќе започнува да свети
unstable_tag,светло,светол,ADJ,,,,Afpns-n,"2/13 ADJ, majority NOUN (11)",Тодор Чаловски,Кристалот на ослободената сенка,со светло и темно во нивната легната сенка
unstable_tag,светло,светол,ADJ,,,,Afpns-n,"2/13 ADJ, majority NOUN (11)",Ефтим Клетников,ПЕСНА ЗА ПРОЛЕТНИОТ ВЕТЕР,( еротска соната во светло и темно )
unstable_tag,светов,светов,ADV,,,,Rgp,"1/13 ADV, majority NOUN (11)",Славко Јаневски,Печалбарска,"и скитав по светов голем ,"
unstable_tag,светов,светов,PROPN,,,,Npmsnn,"1/13 PROPN, majority NOUN (11)",Блаже Конески,ОЧАЈ,Да нема еден човек на светов
unstable_tag,свила,свила,VERB,,,,Vmpip3s-n,"1/16 VERB, majority NOUN (15)",Блаже Конески,ПЕСНА,што се свила и што трае .
unstable_tag,севезден,севезден,NOUN,,,,Ncmsnn,"1/9 NOUN, majority ADJ (7)",Гане Тодоровски,Скица за првото писмо до Ема Гермова,До тој ден те прижелкувам по севезден
unstable_tag,севезден,севезден,ADV,,,,Rgp,"1/9 ADV, majority ADJ (7)",Ристо Лазаров,ГРОБИШТАТА РЕКОЛЕТА,тука времето севезден се врти на другата страна
unstable_tag,сеедно,сеедно,ADJ,,,,Afpns-n,"2/10 ADJ, majority ADV (8)",Влада Урошевиќ,Зимско патување,Пејзажи за кои е сеедно што за нив ќе зборам .
unstable_tag,сеедно,сеедно,ADJ,,,,Afpns-n,"2/10 ADJ, majority ADV (8)",Катица Ќулавкова,ОСМА: КУЌА НА СМРТТА,Дали му е сеедно или немоќно е
unstable_tag,сека,сека,PROPN,,,,Q-c,"1/17 PROPN, majority ADJ (12)",Блаже Конески,КАЛЕМЕГДАН,Сè потихо се гласи стапка сека
unstable_tag,села,сeло,PROPN,,,,Npmpnn,"1/18 PROPN, majority NOUN (17)",Славко Јаневски,Твоја и моја земја - на Никола Јонков Вапцаров,"над села ,"
unstable_tag,село,село,ADJ,,,,Afpns-n,"3/41 ADJ, majority NOUN (38)",Славко Јаневски,Три неволји,Прва ми е на сред село оро -
unstable_tag,село,село,ADJ,,,,Afpns-n,"3/41 ADJ, majority NOUN (38)",Славко Јаневски,Песна на описменетиот бригадир,"еј , село родно , песна ти праќам –"
unstable_tag,село,село,ADJ,,,,Afpns-n,"3/41 ADJ, majority NOUN (38)",Блаже Конески,ЗАКОПНА ПЕСНА,носилка трга низ село наше .
unstable_tag,силно,силен,ADJ,,,,Afpns-n,"6/30 ADJ, majority ADV (24)",Кочо Рацин,Елегии за тебе,"силно , силно , дури милно"
unstable_tag,силно,силен,ADJ,,,,Afpns-n,"6/30 ADJ, majority ADV (24)",Кочо Рацин,Елегии за тебе,"силно , силно , дури милно"
unstable_tag,Силно,силен,ADJ,,,,Afpns-n,"6/30 ADJ, majority ADV (24)",Милош Линдро,Енох на седмото небо,"Лице Силно , Преславно"
unstable_tag,Силно,силен,ADJ,,,,Afpns-n,"6/30 ADJ, majority ADV (24)",Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,"Силно момче беше , силно срце в гради ,"
unstable_tag,силно,силен,ADJ,,,,Afpns-n,"6/30 ADJ, majority ADV (24)",Блаже Конески,ИЛИНДЕНСКИ МЕЛОДИИ,"Силно момче беше , силно срце в гради ,"
unstable_tag,силно,силен,ADJ,,,,Afpns-n,"6/30 ADJ, majority ADV (24)",Ефтим Клетников,ОКОТО НА ТЕМНИОТ ГО ГЛЕДА МРТВОТО ДЕВОЈЧЕ НА ВОДЕНИЧАРОТ - 3,"не дрво силно што го нишаат ветровите ,"
unstable_tag,сине,сине,PROPN,,,,I,"1/8 PROPN, majority NOUN (5)",Ефтим Клетников,ПРОЛЕТ. БОЛНО ДЕТЕ. -3.- Полноќ. Ѕвездата се гаси.,"и низ твојто лице , леле , сине"
unstable_tag,синко,синко,PROPN,,,,Q-c,"1/5 PROPN, majority NOUN (4)",Пијан Славеј,КАЛЕМЕЊЕ,"„ земи ја , синко"
unstable_tag,сино,син,NOUN,,,,Ncnsnn,"2/16 NOUN, majority ADJ (13)",Пијан Славеј,СРНА НА ПАТОТ,до небото сино
unstable_tag,сино,син,ADV,,,,Rgp,"1/16 ADV, majority ADJ (13)",Ефтим Клетников,ОКОТО НА ТЕМНИОТ ГО ГЛЕДА МРТВОТО ДЕВОЈЧЕ НА ВОДЕНИЧАРОТ - 6,"Или тоа , само , миговите сини , сино минат ?"
unstable_tag,сино,син,NOUN,,,,Ncnsnn,"2/16 NOUN, majority ADJ (13)",Братислав Ташковски,"Јас, мајсторот",Твојот шал е бескрајното сино
unstable_tag,ситно,ситен,ADV,,,,Rgp,"1/5 ADV, majority ADJ (4)",Тодор Чаловски,Ткаење,минуваат ситно низ нишките на разбојот
unstable_tag,скутој,скутој,PROPN,,,,Npmsnn,"1/5 PROPN, majority NOUN (4)",Славко Јаневски,Егејска песна - 1,Чувала мајка во скутој
unstable_tag,слатки,слатки,ADJ,,,,Afp-p-n,"1/9 ADJ, majority NOUN (8)",Матеја Матевски,Прва ноќ,Гудало од слатки нерви
unstable_tag,слободно,слободен,ADJ,,,,Afpns-n,"2/13 ADJ, majority ADV (11)",Веле Смилевски,Забранета книга,Забрането слободно паѓање
unstable_tag,слободно,слободен,ADJ,,,,Afpns-n,"2/13 ADJ, majority ADV (11)",Славко Јаневски,Прва бразда,За прв пат слободно светло ... утрото млечно и бело -
unstable_tag,смртно,смртно,ADJ,,,,Ag-ns-n,"1/6 ADJ, majority ADV (5)",Ацо Шопов,Ноќен извор,смртно што ја опи .
unstable_tag,солза,солза,ADJ,,,,Afpfs-n,"1/24 ADJ, majority NOUN (23)",Славко Јаневски,Украина,"како солза оросница ,"
unstable_tag,соној,соној,ADV,,,,Rgp,"1/5 ADV, majority NOUN (3)",Славко Јаневски,Балада за Црногорската мома,Во нив често в тивка вечер гледав соној како ронат ...
unstable_tag,соној,соној,ADJ,,,,Afp-p-n,"1/5 ADJ, majority NOUN (3)",Славко Јаневски,Зоја - 2,соној и проѕирни зори .
unstable_tag,среде,среде,NOUN,,,,Q-s,"1/21 NOUN, majority VERB (18)",Милош Линдро,ЗЕМЈОМЕРОТ ЈА МЕРИ ВИСТИНАТА,"Под тежок превез , над бледо поле и среде"
unstable_tag,среде,среде,ADV,,,,Rgp,"1/21 ADV, majority VERB (18)",Блаже Конески,ДОЈРАН,"Чунчето среде ме носи ,"
unstable_tag,среде,сред,ADJ,,,,Ag-ns-n,"1/21 ADJ, majority VERB (18)",Ристо Лазаров,СПРОСТРЕНИ СПОМЕНИ,среде детство
unstable_tag,стари,стар,NOUN,,,,Ncmpnn,"3/48 NOUN, majority ADJ (45)",Матеја Матевски,Езеро,стари
unstable_tag,стари,стар,NOUN,,,,Ncfpnn,"3/48 NOUN, majority ADJ (45)",Богомил Ѓузел,III,"наште животи , кал во крвта , непомирливите стари"
